ciphertext,label
QXR0YWNrIGF0IGRhd24gb24gdGhlIHZlcmlmeSBmaWVsZC4gVGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLg==,Base64
SXVRGDSXFRAGGRVYIOWVKWCYAINURXLAQIOLWGWIMMQMPMSENIUDEGQPCPIKKSHGVHLIEKMHF,Vigenere
122b212430632681ff37272d2d2b286d6221282e2428312238233161312a3236262c2e26332b2d2862282e30362c236332232d203687f02687f0306d611526612c26242663352d6332272034302661362b24623324302a2c2737243063282f2e24262a2036262d3b6d,XOR
MVWZXMQVYZLWSWRRINBEADMAOELNWREHWYJROGFXMOEIQPSPCIAEVCMSKWYLSGYDMMXXFOXPOEQEVCSWZEVGOHSXHCBXFOSJNSYUXPOI,Vigenere
VGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLiBIYXlhdCwgYmlzaWtsZXRlIGJpbm1layBnaWJpZGlyLiBEZW5nZWRlIGR1cm1hayBpw6dpbiBoYXJla2V0IGV0bWVsaXNpbml6Lg==,Base64
xZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4gSGF5YXQsIGJpc2lrbGV0ZSBiaW5tZWsgZ2liaWRpci4gRGVuZ2VkZSBkdXJtYWsgacOnaW4gaGFyZWtldCBldG1lbGlzaW5pei4=,Base64
79534a50461f11505a425b585d5747541251585c5e545913565b5158565a431c1375575d56575754125744405e50591358f194585c13595341545956451256455f565d5b40585c5a4b1c1370404758545a525b525d125a5f46565d5e5a56575d525713584113585c47545e5f5855565f51561156565c5d5d42464150465655125148125e50515b585c56421c,XOR
SVVZJBUMCCMGLINCMZWREVMLARVVPEAKGEGXVIOFRLLVCKIWTCORGAARGJQTULKEIEWETEMGYQQUIEKVGHYBJICCSMGJFRXT,Vigenere
U2liZXIgZ8O8dmVubGlrLCBiaWxnaXNheWFyIHNpc3RlbWxlcmluaSBrb3J1bWEgc2FuYXTEsWTEsXIuIE5ldHdvcmsgc2VjdXJpdHkgaW52b2x2ZXMgbWFueSBsYXllcnMgb2YgcHJvdGVjdGlvbi4=,Base64
QXR0YWNrIGF0IGRhd24gb24gdGhlIHZlcmlmeSBmaWVsZC4gVGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4=,Base64
LTCTTSIDHTRJGTIWTETGXBTITGXBBTSXPITANBPRWXCTATPGCXCVBDSTAHGTFJXGTPADIDUSPIP,Caesar
JRWPMPKJGZESVVZXGAGBEXUWFZPSXBIVBTWITDYZBWPYYGXYGKCIFSNZQXGWBJGQXFIMCCEWMSGAZWURWPKGKJRTFZGIGCBYQISBTGCEYIBRKI,Vigenere
FIVNSKCWGTYKAXAZROGPXVWFSRACERWVUFJIJSVVGMASPKLXLVGRWNJIKJFNJMGUYGVITKLXGPFFEDLVGV,Vigenere
PIUBVOJOCYUNSZJSUBSZWWTFSZSASMBHSAZSFWHOFWVPCMIBQOYIZZOBWZAWHWF,Caesar
TmV0d29yayBzZWN1cml0eSBpbnZvbHZlcyBtYW55IGxheWVycyBvZiBwcm90ZWN0aW9uLiBUaGUgdHJlYXN1cmUgaXMgYnVyaWVkIHVuZGVyIHRoZSBvbGQgb2FrIHRyZWUu,Base64
8edb302d373c2720342e652088f3373f203427202b22652d2a373023653b243c2c2526386b2e2c2729382581e827289dfa80c63f81e8396b7905202d3c2a2b20652a2e262c392c2d32653025333627333c3865342a2b206b293832202b3865362d6529392a2d2e262d222a3765,XOR
2b10181d0b5a1fbac60e1c1414101154591811151d110a1b011808580a130b0d1f15151f0a1014115911170b0f15185a0b1814190dbec91dbec90b5458341b1b1113161c5a141c1b0a1713161e5a15161e1d1509580b1f090c130a1c5a195916170d5a171f5a1c180e1957,XOR
ZNKZXKGYAXKOYHAXOKJATJKXZNKURJUGQZXKKZNKZXKGYAXKOYHAXOKJATJKXZNKURJUGQZXKK,Caesar
OHTAUNINBXTMRYIRTARYVVSERYRZRLAGRZYREVGNEVUOBLHAPNXHYYNAVYZVGVE,Caesar
V2UgbmVlZCB0byBzZWN1cmUgdGhlIHBlcmltZXRlciBpbW1lZGlhdGVseS4gVGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLg==,Base64
AJTVPXEIAEXXEPGIMMSVKYFHQYPTEDMPNRRBDQKKMKAJTVPXEIAEXXEPGIMMSVKYFHQYPTEDMPNRRBDQKKMK,Vigenere
VGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4gQ3J5cHRvZ3JhcGh5IGlzIHRoZSBwcmFjdGljZSBhbmQgc3R1ZHkgb2YgdGVjaG5pcXVlcyBmb3Igc2VjdXJlIGNvbW11bmljYXRpb24u,Base64
XQOQJRYIYABUJURYDCUAWYRYTYHTUDWUTUTKHCQAYYDXQHUAUJUJCUBYIYDYPMUDUUTJEIUSKHUJXUFUHYCUJUHYCCUTYQJUBO,Caesar
390d0e191a1158180e581d1b0f175a17175a0c111f580f1f0a101c01591c111c161c575a2c111f58080f111a11581b08170e14581f150059100d140a0b59150e1c08580d121d5916190303581d151f57,XOR
EEEYMGWPGRVGARIDSWWPUIIJMMTVEEGXQWHTLEDLKGZEXRSDYDGCZXYRGCM,Vigenere
MJVIPIQICRXIQPIVMXEVMLFSCYRGEOYPPERMPQMXMVLECEXFMWMOPIXIFMRQIOKMFMHMVHIRKIHIHYVQEOMMRLEVIOIXIXQIPMWMRMD,Caesar
ZEARXUAWKBPXLIDZRFWOIZFBVMTUIGYIFVHNJQCBMBFLCIIDWXGKQXDMUZRBRXJVUNAGMSVHORHFBCMQRJSOWVVYIESDAUSZ,Vigenere
1c207925203c2f652d24652a2e262c3920793f2d3c6b353c392c342e313c39653026283c2f2c383f2035326b790a372d222330282c3827653025313c2729302c2037282079223679222b2d2e293522223c25263c6b213c262a3738312b2a313c2f653b3265342a2631222b3c386b,XOR
0c2320292b2d24622f2423312f2b2d26622e2e26262d3163332732342b31246222612e2c35622c2762272036226f620e20212b282c26612e2620302d282c24612f2c25272f3262312433362830266123632d2d37612d2561262235236d,XOR
152a266133362821286120312e352d61242c396229342f3332622c37273161362b24622f20383a61262c266c6302303a31362c263022312a3a612b3061362b246233332320352b202462222f2663323636253b632e2463352720292c2a3037263262252e306332272034302661212c2c2f362f2b2020362a2e2c6d,XOR
CCGTGORZECHJQWGHPXVNCEQGRAYLWGUOGSSTPKLAIBCIFFZZWRCFZIPOXUYAINIXVOYIXGANSEGDLERBNEPIIECQJLFTMPQ,Vigenere
LCSOVEOYEVMIUCCQMQTSRBWGLNVWPCKCESOMKODKWYGUKSHGKHVDAMKEJOGSKCKIMLOICFIQFUEIPYRYICSDILFDIAMCFX,Vigenere
CVVCEMCVFCYPQPVJGXGTKHAHKGNFJCACVDKUKMNGVGDKPOGMIKDKFKTFGPIGFGFWTOCMKKPJCTGMGVGVOGNKUKPKB,Caesar
MDSVNQJRDBTQHSXHMUNKUDRLZMXKZXDQRNEOQNSDBSHNMHEQDKDLDXMSDLKDQHSZQHGANXTMBZJTKKZMHKLHSHQ,Caesar
PVRLHFMJCRNFKKWXGJQCTTLACEWATMGIQDYDTFRTVHKFLLXBGVBIHGGTSGXHJVNTKWOVRTKWODCSBOVVJN,Vigenere
704647505158115347115652465c135e5c13455a56114456435b5548125558575f551c1370404758545a525b525d125a5f46565d5e5a56575d525713584113585c47545e5f5855565f51561156565c5d5d42464150465655125148125e50515b585c56421c,XOR
MBVAYGVESBSUGZFHNSFJJYZCKNYOPYSSUYKAKSGDSEKUGRCGLNYOTPTWKSGCTHUCXSWSFPXCVBESUSXMWYVQXWLBIAHGDERGVUKSSL,Vigenere
05202d3c2a2b20652a2e262c392c2d32653025333627333c3865342a2b206b293832202b3865362d6529392a2d2e262d222a3765650d2320793f373c2a362c39207922367929302b22203d6b30372f202b6b31312e65362721792424326b312b2e2077,XOR
SGF5YXQsIGJpc2lrbGV0ZSBiaW5tZWsgZ2liaWRpci4gRGVuZ2VkZSBkdXJtYWsgacOnaW4gaGFyZWtldCBldG1lbGlzaW5pei4gVGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4=,Base64
RKWDXQLQEAWPUBLUWDUBYJXUJHUQIKHUYIRKHYUTKDTUHJXUEBTEQAJHUU,Caesar
TQCPWPXPJYEPXWPCTELCTSMZJFYNLVFWWLYTWXTETCESPBFTNVMCZHYQZIUFXADZGPCESPWLKJOZR,Caesar
EMVMMLBWAMKCZMBPMXMZQUMBMZQUUMLQIBMTGBPMBZMIACZMQAJCZQMLCVLMZBPMWTLWISBZMM,Caesar
MFFMOWMFPMIZAZFTQHQDURKRUQXPMDFURUOUMXUZFQXXUSQZOQUEUZFQXXUSQZOQPQYAZEFDMFQPNKYMOTUZQE,Caesar
BPMBZMIACZMQAJCZQMLCVLMZBPMWTLWISBZMMEMVMMLBWAMKCZMBPMXMZQUMBMZQUUMLQIBMTG,Caesar
1c207925203c2f652d24652a2e262c3920793f2d3c6b353c392c342e313c39653026283c2f2c383f2035326b791f2d3c6b312b2e242a3e373c6b2c2a6b272c392c3c2f652c25213c39652d23207924293d6b2a3820652d39203c65,XOR
VGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4gSGF5YXQsIGJpc2lrbGV0ZSBiaW5tZWsgZ2liaWRpci4gRGVuZ2VkZSBkdXJtYWsgacOnaW4gaGFyZWtldCBldG1lbGlzaW5pei4=,Base64
05202d3c2a2b20652a2e262c392c2d32653025333627333c3865342a2b206b293832202b3865362d6529392a2d2e262d222a3765650d2320793f373c2a362c39207922367929302b22203d6b30372f202b6b31312e65362721792424326b312b2e2077,XOR
QXJ0aWZpY2lhbCBpbnRlbGxpZ2VuY2UgaXMgaW50ZWxsaWdlbmNlIGRlbW9uc3RyYXRlZCBieSBtYWNoaW5lcy4gxZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4=,Base64
SGF5YXQsIGJpc2lrbGV0ZSBiaW5tZWsgZ2liaWRpci4gRGVuZ2VkZSBkdXJtYWsgacOnaW4gaGFyZWtldCBldG1lbGlzaW5pei4gV2UgbmVlZCB0byBzZWN1cmUgdGhlIHBlcmltZXRlciBpbW1lZGlhdGVseS4=,Base64
GILOIBDSQOGSBIRRINOVGWIROVGWQCNMYDIJIACXICNXMCIAEVCDLCZIPSQCDIPSQKOHGKXCVC,Vigenere
70404758545a525b525d125a5f46565d5e5a56575d525713584113585c47545e5f5855565f51561156565c5d5d42464150465655125148125e50515b585c56421c13655a561143465851581150415e455d11545c491259445f4342125c47574111465b54125f50484a11565c561c,XOR
003637202128612337612622362c632e2c63352a26613426332b2538622528272f256c6300303728242a222b222d622a2f36262d2e2a26272d222763283163282c37242e2f2825262f21266126262c2d2d32363120362625622138622e20212b282c26326c,XOR
MBVAYGVESBSUGZFHNSFJJYZCKNYOPYSSUYKAKSGDSEKUGRCGLNYOTPTWKSGCTHUCXSWSFPXCVBESUSXMWYVQXWLBIAHGDERGVUKSSL,Vigenere
UIFRVJDLCSPXOGPYKVNQTPWFSUIFMBAZEPHBUUBDLBUEBXOPOUIFWFSJGZGJFME,Caesar
STJIEGGMRYIVJMYGTAELACAMFTPUPRRTVMXOCCQNSLVEGIOQVZANPMAEWMEENTVKZOOMPFRPYYVRPIPBTZNHNTL,Vigenere
TWFjaGluZSBsZWFybmluZyBtb2RlbHMgcmVxdWlyZSBhIGxvdCBvZiBkYXRhLiBBdHRhY2sgYXQgZGF3biBvbiB0aGUgdmVyaWZ5IGZpZWxkLg==,Base64
DLCAYGMOZBSUXJMHNSWTQYZCBXFOPYJCBYKABCNDSEBENRCGCXFOTPKGRSGCKRBCXSNCMPXCMLLSUSOWDYVQOGSBIAYQKERGMERSSL,Vigenere
UZZTKUXVLABYDZJVBGCPYGLWUKCBESTZLXDCTLKPLOPRRXWWTDYRAWPVJTTFPZLVFCFVJHKSSLGGXONFRDYRCKY,Vigenere
U2liZXIgZ8O8dmVubGlrLCBiaWxnaXNheWFyIHNpc3RlbWxlcmluaSBrb3J1bWEgc2FuYXTEsWTEsXIuIEJ1Z8O8biBoYXZhIMOnb2sgZ8O8emVsIHZlIGfDvG5lxZ9saS4=,Base64
PIIPRZPISPLCDCIWTKTGXUNUXTASCTILDGZHTRJGXINXCKDAKTHBPCNAPNTGHDUEGDITRIXDC,Caesar
704647505158115347115652465c135e5c13455a56114456435b5548125558575f551c13655a561143465851581150415e455d11545c491259445f4342125c47574111465b54125f50484a11565c561c,XOR
QnVnw7xuIGhhdmEgw6dvayBnw7x6ZWwgdmUgZ8O8bmXFn2xpLiBNYWNoaW5lIGxlYXJuaW5nIG1vZGVscyByZXF1aXJlIGEgbG90IG9mIGRhdGEu,Base64
MBVAYGVESBSUGZFHNSFJJYZCKNYOPYSSUYKFTSRDFGLCBVIRXVZXQCDAZLMBBLUOREXXVNYPFUBSMLAUIOOCMYKWIJBMZXMX,Vigenere
390d0e191a1158180e581d1b0f175a17175a0c111f580f1f0a101c01591c111c161c575a390b0e111f131b101b145913160d1f1415131f1c141b1c5a110a5a11170e1d1516111e1f161a1f581d1f1516140b0d08190d1f1c5918015917191a1211171f0b57,XOR
KHTGNGOGAPVGONGTKVCTKJDQAWPECMWNNCPKNOKVKTVJGVTGCUWTGKUDWTKGFWPFGTVJGQNFQCMVTGG,Caesar
1627632f27262562372e6230242136332763352a26613226332b2e24362633622a2c2f26252b2235272f386c631627632f27262562372e6230242136332763352a26613226332b2e24362633622a2c2f26252b2235272f386c,XOR
GILOIBDSQOGSBIRRINOVGWIROVGWQCNMYDIJILYIERLMQSOJOXCLMLWIIQMZSHGBHCXKCNIBEVKKOGSRFKVCUIROXKOPGCMLSD,Vigenere
0837203b31362c37383b2d206b2c2a6b31312e652939243a3f2c3a2e653825217938312c2f3c792423793f203a232b303a303c38653f24377938203a3e373c6b263626282c252c3a2a3130242b776b11312e652d39203838302b2e653038653b3e37302e21793e2b3d2e37793f2d3c6b2a352f65362a2e793f373c2e6b,XOR
SJYBTWPXJHZWNYDNSATQAJXRFSDQFDJWXTKUWTYJHYNTSBJSJJIYTXJHZWJYMJUJWNRJYJWNRRJINFYJQD,Caesar
KATWJYNWFDACTADYAKSQSJKAKLWEDWJAFACGJMESKSFSLAVAJFWLOGJCKWUMJALQAFNGDNWKESFQDSQWJKGXHJGLWULAGF,Caesar
KWPTESOVWCMSOCCGBHCIGWUCALLRTYWCJPGWNDGIBFVYCFNWEBZGHKPWMMCIOGQDOSTKFTEOBPBDZ,Vigenere
122b212430632681ff37272d2d2b286d6221282e2428312238233161312a3236262c2e26332b2d2862282e30362c236332232d203687f02687f0306d610f22222a2a2f27632d2722332c2a2f25632c2d27242e3061302630372a33276320622f2e36632e2463252337206c,XOR
VKRIMHZKTIARBLMAXIKTVMBVXTGWLMNWRHYMXVAGBJNXLYHKLXVNKXVHFFNGBVTMBHGTMMTVDTMWTPGHGMAXOXKBYRYBXEW,Caesar
TYIELTNEQBKSWPXVKGWPKKLXIYKTOUJSYEJHPNWDTLGZGIXAWPCQCWGK,Vigenere
xZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4gU2liZXIgZ8O8dmVubGlrLCBiaWxnaXNheWFyIHNpc3RlbWxlcmluaSBrb3J1bWEgc2FuYXTEsWTEsXIu,Base64
0a312d2a26326b242d6b21383c2b79242b793f2d3c6b333c392c3f32653f2220352f6b7905202d3c2a2b20652a2e262c392c2d32653025333627333c3865342a2b206b293832202b3865362d6529392a2d2e262d222a3765,XOR
U2liZXIgZ8O8dmVubGlrLCBiaWxnaXNheWFyIHNpc3RlbWxlcmluaSBrb3J1bWEgc2FuYXTEsWTEsXIuIFRoZSB0cmVhc3VyZSBpcyBidXJpZWQgdW5kZXIgdGhlIG9sZCBvYWsgdHJlZS4=,Base64
VGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4gQ3J5cHRvZ3JhcGh5IGlzIHRoZSBwcmFjdGljZSBhbmQgc3R1ZHkgb2YgdGVjaG5pcXVlcyBmb3Igc2VjdXJlIGNvbW11bmljYXRpb24u,Base64
SJYBTWPXJHZWNYDNSATQAJXRFSDQFDJWXTKUWTYJHYNTSBJSJJIYTXJHZWJYMJUJWNRJYJWNRRJINFYJQD,Caesar
7f5747465d415a1240545146435b4748125a5f445c5d445642125e505c4a115e5248574142125c571243435d47545147585d5d1f127243465a575b5058535f115b5d45575f5d5b54545c5054125a42125a5f46565d5e5a56575d52571355575e5e5c4045405245575711504a115f52525a5a5f57401f,XOR
SXVRGDSXFRAGGRVYIOWVKWCYAINUEKLMHZGBSPKEXXDPKXIGUIKJMGLINCMZWREVHXESPJXKSXGUFREEEYMGWW,Vigenere
182c3b2e37792c86e53d2037272c3267653b22293e22363832242b6b363038313c26293c392c3722653224372c2624793824372a319dfa219dfa37776b0838282d30252079272038392b30252279262a3d2e292a6b373c3a30303920792a65352431792423792f242d2a6b,XOR
STJIEGGMRYIVJMYGTAELACAMFTPUPRRTVMXOCCQNSLVEGIOQVJEYMIQTZAIPUCMXUEAMVVMPBIEIXUIQILBIYY,Vigenere
ZQFIADWEQOGDUFKUZHAXHQEYMZKXMKQDEARBDAFQOFUAZEUNQDSHQZXUWNUXSUEMKMDEUEFQYXQDUZUWADGYMEMZMFUPUD,Caesar
GYKGSPDMVMYPBNPSRTHFMOWKTHPVEWXLJYJNKIKOGRBIEGILXYUDSQXWLBIRAYGOVGFYKOVGFGVNMYMYCI,Vigenere
VGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLiBIYXlhdCwgYmlzaWtsZXRlIGJpbm1layBnaWJpZGlyLiBEZW5nZWRlIGR1cm1hayBpw6dpbiBoYXJla2V0IGV0bWVsaXNpbml6Lg==,Base64
V2UgbmVlZCB0byBzZWN1cmUgdGhlIHBlcmltZXRlciBpbW1lZGlhdGVseS4gVGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLg==,Base64
VJGSWKEMDTQYPHQZLWORUQXGTVJGNCBAFQIETARVQITCRJAKUVJGRTCEVKEGCPFUVWFAQHVGEJPKSWGUHQTUGEWTGEQOOWPKECVKQP,Caesar
GILOIBDSQOGSBIRRINOVGWIROVGWQCNMYDIJIQYMLGXIJOEPXMLQQMNIJCVCAYGBIYVSRYJBKXY,Vigenere
TWFjaGluZSBsZWFybmluZyBtb2RlbHMgcmVxdWlyZSBhIGxvdCBvZiBkYXRhLiBBcnRpZmljaWFsIGludGVsbGlnZW5jZSBpcyBpbnRlbGxpZ2VuY2UgZGVtb25zdHJhdGVkIGJ5IG1hY2hpbmVzLg==,Base64
GILOIBDSQOGSBIRRINOVGWIROVGWQCNMYDIJIACXICNXMCIAEVCDLCZIPSQCDIPSQKOHGKXCVC,Vigenere
FTVABGXEXTKGBGZFHWXELKXJNBKXTEHMHYWTMTVKRIMHZKTIARBLMAXIKTVMBVXTGWLMNWRHYMXVAGBJNXLYHKLXVNKXVHFFNGBVTMBHG,Caesar
QXJ0aWZpY2lhbCBpbnRlbGxpZ2VuY2UgaXMgaW50ZWxsaWdlbmNlIGRlbW9uc3RyYXRlZCBieSBtYWNoaW5lcy4gxZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4=,Base64
ODKBFASDMBTKUEFTQBDMOFUOQMZPEFGPKARFQOTZUCGQERADEQOGDQOAYYGZUOMFUAZEUNQDSHQZXUWNUXSUEMKMDEUEFQYXQDUZUWADGYMEMZMFUPUD,Caesar
3518191010141d59161d18081610141f5917171d1f140a5a0a1c0b0d10081d591b5815150c59151e591e190d1b565937191a1211171f58151f190b1411171d5814151c1c160b59081d080f110b1f58185a14160e58161c581d1b0c1854,XOR
QEGLMRIPIEVRMRKQSHIPWVIUYMVIEPSXSJHEXEFYKRLEZESOKDIPZIKRIPM,Caesar
WKHTXLFNEURZQIRAMXPSVRYHUWKHODCBGRJFUBSWRJUDSKBLVWKHSUDFWLFHDQGVWXGBRIWHFKQLTXHVIRUVHFXUHFRPPXQLFDWLRQ,Caesar
VGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4gQ3J5cHRvZ3JhcGh5IGlzIHRoZSBwcmFjdGljZSBhbmQgc3R1ZHkgb2YgdGVjaG5pcXVlcyBmb3Igc2VjdXJlIGNvbW11bmljYXRpb24u,Base64
FWYNKNHNFQNSYJQQNLJSHJNXNSYJQQNLJSHJIJRTSXYWFYJIGDRFHMNSJXGZLSMFAFTPLEJQAJLSJQN,Caesar
SGF5YXQsIGJpc2lrbGV0ZSBiaW5tZWsgZ2liaWRpci4gRGVuZ2VkZSBkdXJtYWsgacOnaW4gaGFyZWtldCBldG1lbGlzaW5pei4gQXJ0aWZpY2lhbCBpbnRlbGxpZ2VuY2UgaXMgaW50ZWxsaWdlbmNlIGRlbW9uc3RyYXRlZCBieSBtYWNoaW5lcy4=,Base64
3518191010141d59161d18081610141f5917171d1f140a5a0a1c0b0d10081d591b5815150c59151e591e190d1b5659341d0d0d170b11580a1f1b0c08110d035810140e16160e1c0958141b16005a1418031d0b0958161c580908170d1f1b0d13171754,XOR
DLECAOXRMZZNGCTTZBGCGIASVICPLITVGHUITZCSNBFVPIASQCBDTYVICT,Vigenere
TmV0d29yayBzZWN1cml0eSBpbnZvbHZlcyBtYW55IGxheWVycyBvZiBwcm90ZWN0aW9uLiBXZSBuZWVkIHRvIHNlY3VyZSB0aGUgcGVyaW1ldGVyIGltbWVkaWF0ZWx5Lg==,Base64
7c5350595b5d54125f5453415f5b5d56125e5e56565d4113435742445b41541252115e5c45125c5712575046521f127243465a575b5058535f115b5d45575f5d5b54545c5054125a42125a5f46565d5e5a56575d52571355575e5e5c4045405245575711504a115f52525a5a5f57401f,XOR
TJCFSHWFOMJLCJMHJTBZBSTJTUFNMFSJOJLPSVNBTBOBUJEJSTJCFSHWFOMJLCJMHJTBZBSTJTUFNMFSJOJLPSVNBTBOBUJEJS,Caesar
KYVHLZTBSIFNEWFOALDGJFMVIKYVCRQPUFXTIPGKFXIRGYPZJKYVGIRTKZTVREUJKLUPFWKVTYEZHLVJWFIJVTLIVTFDDLEZTRKZFE,Caesar
FYYFHPFYIFBSTSYMJAJWNKDKNJQIYMJVZNHPGWTBSKTCOZRUXTAJWYMJQFEDITL,Caesar
VGhlIHF1aWNrIGJyb3duIGZveCBqdW1wcyBvdmVyIHRoZSBsYXp5IGRvZy4gQ3J5cHRvZ3JhcGh5IGlzIHRoZSBwcmFjdGljZSBhbmQgc3R1ZHkgb2YgdGVjaG5pcXVlcyBmb3Igc2VjdXJlIGNvbW11bmljYXRpb24u,Base64
MBVDVCTMLBIGLVLBMCWOENIPMBVYPBHUBDVCXQVXICWNFCIANLVDLCIYISQCMYISQKXXZKXCES,Vigenere
QXR0YWNrIGF0IGRhd24gb24gdGhlIHZlcmlmeSBmaWVsZC4gQXJ0aWZpY2lhbCBpbnRlbGxpZ2VuY2UgaXMgaW50ZWxsaWdlbmNlIGRlbW9uc3RyYXRlZCBieSBtYWNoaW5lcy4=,Base64
TWFjaGluZSBsZWFybmluZyBtb2RlbHMgcmVxdWlyZSBhIGxvdCBvZiBkYXRhLiBDcnlwdG9ncmFwaHkgaXMgdGhlIHByYWN0aWNlIGFuZCBzdHVkeSBvZiB0ZWNobmlxdWVzIGZvciBzZWN1cmUgY29tbXVuaWNhdGlvbi4=,Base64
TYIELTNEQBKSWPXVKGWPKKLXIYKTOUJSYEJHPNWDTLGZGIXAWPCQCWGK,Vigenere
V2UgbmVlZCB0byBzZWN1cmUgdGhlIHBlcmltZXRlciBpbW1lZGlhdGVseS4gVGhlIHRyZWFzdXJlIGlzIGJ1cmllZCB1bmRlciB0aGUgb2xkIG9hayB0cmVlLg==,Base64
FTQCGUOWNDAIZRAJVGYBEAHQDFTQXMLKPASYMOTUZQXQMDZUZSYAPQXEDQCGUDQMXAFARPMFM,Caesar
SXVRGDSXFRAGGRVYIOWVKWCYAINURXLAQIOLWGWIMMQMPMSENIUDEGQPCPIKKSHGVHLIEKMHF,Vigenere
UVAGXHYVCGLRAWVYIIJEEKMVWEPUWMMHAFJMWGJEMJMIUWSKKIELVXUSODYGAGCKMHFLCPEMTMUZOEWXGSMGEIMXMUAHKIHXFKGUIWMVOROBARJRVXCIVVXFWPKJMGAD,Vigenere
UKDGTIXGPNKMDKNIKUCACTUKUVGONGTKPKMQTWOCUCPCVKFKTOCEJKPGNGCTPKPIOQFGNUTGSWKTGCNQVQHFCVC,Caesar
72404a41465c564052415a4a115b4011465b541243435350455b505412525f5613424646554b135e5413455750595c5a4047564212555e401342575044405611515c5c5f465f5b5050465a5e5c1d1173474553505a125245125750455d115d5d11465b54124554405a574b13575b565d561d,XOR
YVLTXRVFQTVITVRWXDGIGBXHGIGBFSFZYIXZAZDGXZGDCNGHGDJTKWVRPXAPQPSCVOMLJATBKCKXMWT,Vigenere
PYEOIBMIJOGSKYKRINXLZWIRXLZWQCWCRDIJRBRIERUCJSOJXNVLMLFYBQMZBXZBHCGAVNIBNLDKOGBHYKVCDYKOXKXFZCMLBT,Vigenere
FUTRMLXFVKVLBHXWSBXFJBIONCIOEJHNFPHYMUKRIONCTUFPHQEPSVCODZWMOYIDLCEUQIHMZ,Vigenere
xZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4gxZ5pZnJlbGVtZSB5w7ZudGVtbGVyaSB0YXJpaCBib3l1bmNhIGt1bGxhbsSxbG3EscWfdMSxci4=,Base64
KMDVVZNIPCMDTMNXMLSCCIWBKXGDPXJMPZOHJYORWTFEVZHBJQCTLBFINVEKFMPXQHVINJVXIYKIITDSVFJWSXC,Vigenere
ZEARXUAWKBPXLIDZRFWOIZFBVMTUIGYIFVHNJQCBMBFLCIIDWXGKQXDMUZRBRWKSIKYZGEPBCFKCKBKEARVLAWVVQEWVKEMDGVWDELSRCKMWAV,Vigenere
BYKXEXFXRGMXFEXKBMTKBAUHRNGVTDNEETGBEFBMBKMAXMKXTLNKXBLUNKBXWNGWXKMAXHEWHTDMKXX,Caesar
DLECAOXRMZZNGCTTZBGCGIASVICPLITVGHUITZCSNBFVPIASQCBDTYVICT,Vigenere
YOHKXMBKTROQHORMOYGEGXYOYZKSRKXOTOQUXASGYGTGZOJOXYOHKXMBKTROQHORMOYGEGXYOYZKSRKXOTOQUXASGYGTGZOJOX,Caesar
bde7131e0b1f141c171d5903bbcf140c1c17141c0811590e190b1310591817000f161a1b58120f14151b16bdcb1414bec9bce50cbdcb0a575a2c111f580d081d18090d0b1f581009581b0f0a101f1c590f161d1f0a590e101c5a17151e58161b13590e0a1c1f56,XOR
AUPKXZBMZUPCMYSSRKXEXSFGWCINILZYUOHSKGRUMGGBRBIIXNVDQCECJSRGSUIDMDBWZKPGGNVVPGZYEMIGLCEDIJECXORAXXVWSLLNIKXCWVPWEAACEOW,Vigenere
